month_year,district_lgd_code,pincode,age_0_5,age_5_17,age_18_greater,district_label,state
Dec-25,480,416230,14,2,0,Kolhapur,Maharashtra
Dec-25,480,416231,3,0,0,Kolhapur,Maharashtra
Dec-25,480,416232,5,0,0,Kolhapur,Maharashtra
Dec-25,480,416234,9,1,0,Kolhapur,Maharashtra
Dec-25,480,416235,26,2,0,Kolhapur,Maharashtra
Dec-25,480,416236,1,0,0,Kolhapur,Maharashtra
Dec-25,480,416501,6,0,1,Kolhapur,Maharashtra
Dec-25,480,416502,11,2,0,Kolhapur,Maharashtra
Dec-25,480,416503,5,1,0,Kolhapur,Maharashtra
Dec-25,480,416504,5,0,0,Kolhapur,Maharashtra
Dec-25,480,416505,21,0,0,Kolhapur,Maharashtra
Dec-25,480,416506,8,0,0,Kolhapur,Maharashtra
Dec-25,480,416507,13,0,0,Kolhapur,Maharashtra
Dec-25,480,416508,13,0,0,Kolhapur,Maharashtra
Dec-25,480,416509,17,0,0,Kolhapur,Maharashtra
Dec-25,480,416526,4,0,0,Kolhapur,Maharashtra
Dec-25,480,416551,6,0,0,Kolhapur,Maharashtra
Dec-25,480,416552,7,0,0,Kolhapur,Maharashtra
Dec-25,481,413510,11,3,0,Latur,Maharashtra
Dec-25,481,413511,17,2,0,Latur,Maharashtra
Dec-25,481,413512,131,23,2,Latur,Maharashtra
Dec-25,481,413513,28,2,1,Latur,Maharashtra
Dec-25,481,413514,31,5,0,Latur,Maharashtra
Dec-25,481,413515,43,6,0,Latur,Maharashtra
Dec-25,481,413516,43,5,0,Latur,Maharashtra
Dec-25,481,413517,96,15,0,Latur,Maharashtra
Dec-25,481,413518,15,2,0,Latur,Maharashtra
Dec-25,481,413519,29,1,2,Latur,Maharashtra
Dec-25,481,413520,30,2,0,Latur,Maharashtra
Dec-25,481,413521,43,7,0,Latur,Maharashtra
Dec-25,481,413522,20,0,0,Latur,Maharashtra
Dec-25,481,413523,17,1,1,Latur,Maharashtra
Dec-25,481,413524,20,2,0,Latur,Maharashtra
Dec-25,481,413527,26,2,0,Latur,Maharashtra
Dec-25,481,413529,12,3,0,Latur,Maharashtra
Dec-25,481,413530,11,1,0,Latur,Maharashtra
Dec-25,481,413531,40,5,0,Latur,Maharashtra
Dec-25,481,413532,35,2,0,Latur,Maharashtra
Dec-25,481,413544,34,1,0,Latur,Maharashtra
Dec-25,481,413581,8,1,0,Latur,Maharashtra
Dec-25,481,413607,33,2,0,Latur,Maharashtra
Dec-25,481,431522,15,3,0,Latur,Maharashtra
Dec-25,482,400001,14,1,0,Mumbai,Maharashtra
Dec-25,482,400002,17,6,2,Mumbai,Maharashtra
Dec-25,482,400003,32,1,0,Mumbai,Maharashtra
Dec-25,482,400004,30,6,0,Mumbai,Maharashtra
Dec-25,482,400005,27,1,0,Mumbai,Maharashtra
Dec-25,482,400006,10,2,1,Mumbai,Maharashtra
Dec-25,482,400007,9,2,0,Mumbai,Maharashtra
Dec-25,482,400008,88,14,0,Mumbai,Maharashtra
Dec-25,482,400009,33,1,0,Mumbai,Maharashtra
Dec-25,482,400010,35,9,0,Mumbai,Maharashtra
Dec-25,482,400011,47,1,1,Mumbai,Maharashtra
Dec-25,482,400012,41,3,2,Mumbai,Maharashtra
Dec-25,482,400013,30,2,2,Mumbai,Maharashtra
Dec-25,482,400014,19,1,0,Mumbai,Maharashtra
Dec-25,482,400015,31,1,0,Mumbai,Maharashtra
Dec-25,482,400016,29,7,0,Mumbai,Maharashtra
Dec-25,482,400017,108,20,0,Mumbai,Maharashtra
Dec-25,482,400018,49,5,2,Mumbai,Maharashtra
Dec-25,482,400019,15,1,0,Mumbai,Maharashtra
Dec-25,482,400021,2,0,0,Mumbai,Maharashtra
Dec-25,482,400022,51,8,2,Mumbai,Maharashtra
Dec-25,482,400025,14,2,1,Mumbai,Maharashtra
Dec-25,482,400026,6,2,2,Mumbai,Maharashtra
Dec-25,482,400027,4,0,0,Mumbai,Maharashtra
Dec-25,482,400028,13,4,1,Mumbai,Maharashtra
Dec-25,482,400030,24,1,0,Mumbai,Maharashtra
Dec-25,482,400031,30,5,0,Mumbai,Maharashtra
Dec-25,482,400032,2,0,0,Mumbai,Maharashtra
Dec-25,482,400033,17,4,0,Mumbai,Maharashtra
Dec-25,482,400034,18,4,0,Mumbai,Maharashtra
Dec-25,482,400037,93,25,2,Mumbai,Maharashtra
Dec-25,482,401210,1,0,0,Mumbai,Maharashtra
Dec-25,483,400010,35,9,0,Mumbai Suburban,Maharashtra
Dec-25,483,400024,10,5,1,Mumbai Suburban,Maharashtra
Dec-25,483,400029,11,4,0,Mumbai Suburban,Maharashtra
Dec-25,483,400042,32,6,0,Mumbai Suburban,Maharashtra
Dec-25,483,400043,254,67,3,Mumbai Suburban,Maharashtra
Dec-25,483,400049,7,3,1,Mumbai Suburban,Maharashtra
Dec-25,483,400050,55,5,11,Mumbai Suburban,Maharashtra
Dec-25,483,400051,63,12,1,Mumbai Suburban,Maharashtra
Dec-25,483,400052,16,8,1,Mumbai Suburban,Maharashtra
Dec-25,483,400053,36,13,2,Mumbai Suburban,Maharashtra
Dec-25,483,400054,25,7,2,Mumbai Suburban,Maharashtra
Dec-25,483,400055,93,9,0,Mumbai Suburban,Maharashtra
Dec-25,483,400056,22,1,1,Mumbai Suburban,Maharashtra
Dec-25,483,400057,16,2,0,Mumbai Suburban,Maharashtra
Dec-25,483,400058,61,14,0,Mumbai Suburban,Maharashtra
Dec-25,483,400059,42,4,3,Mumbai Suburban,Maharashtra
Dec-25,483,400060,78,11,0,Mumbai Suburban,Maharashtra
Dec-25,483,400061,28,6,0,Mumbai Suburban,Maharashtra
Dec-25,483,400063,48,14,2,Mumbai Suburban,Maharashtra
Dec-25,483,400064,51,7,3,Mumbai Suburban,Maharashtra
Dec-25,483,400065,37,14,0,Mumbai Suburban,Maharashtra
Dec-25,483,400066,66,10,2,Mumbai Suburban,Maharashtra
Dec-25,483,400067,114,27,4,Mumbai Suburban,Maharashtra
Dec-25,483,400068,107,16,2,Mumbai Suburban,Maharashtra
Dec-25,483,400069,22,8,0,Mumbai Suburban,Maharashtra
Dec-25,483,400070,180,35,2,Mumbai Suburban,Maharashtra
Dec-25,483,400071,82,15,1,Mumbai Suburban,Maharashtra
Dec-25,483,400072,131,35,0,Mumbai Suburban,Maharashtra
Dec-25,483,400074,71,9,0,Mumbai Suburban,Maharashtra
Dec-25,483,400075,41,9,0,Mumbai Suburban,Maharashtra
Dec-25,483,400076,47,9,5,Mumbai Suburban,Maharashtra
Dec-25,483,400077,25,4,0,Mumbai Suburban,Maharashtra
Dec-25,483,400078,118,13,0,Mumbai Suburban,Maharashtra
Dec-25,483,400079,32,4,0,Mumbai Suburban,Maharashtra
Dec-25,483,400080,37,14,0,Mumbai Suburban,Maharashtra
Dec-25,483,400081,27,4,0,Mumbai Suburban,Maharashtra
Dec-25,483,400082,8,1,0,Mumbai Suburban,Maharashtra
Dec-25,483,400083,72,6,0,Mumbai Suburban,Maharashtra
Dec-25,483,400084,20,8,0,Mumbai Suburban,Maharashtra
Dec-25,483,400086,83,15,1,Mumbai Suburban,Maharashtra
Dec-25,483,400087,13,0,0,Mumbai Suburban,Maharashtra
Dec-25,483,400088,47,7,0,Mumbai Suburban,Maharashtra
Dec-25,483,400089,34,6,0,Mumbai Suburban,Maharashtra
Dec-25,483,400091,20,5,1,Mumbai Suburban,Maharashtra
Dec-25,483,400092,46,9,0,Mumbai Suburban,Maharashtra
Dec-25,483,400093,64,7,1,Mumbai Suburban,Maharashtra
Dec-25,483,400094,5,1,0,Mumbai Suburban,Maharashtra
Dec-25,483,400095,84,35,4,Mumbai Suburban,Maharashtra
Dec-25,483,400097,128,38,1,Mumbai Suburban,Maharashtra
Dec-25,483,400098,10,2,0,Mumbai Suburban,Maharashtra
Dec-25,483,400099,19,2,0,Mumbai Suburban,Maharashtra
Dec-25,483,400101,136,31,1,Mumbai Suburban,Maharashtra
Dec-25,483,400102,63,11,0,Mumbai Suburban,Maharashtra
Dec-25,483,400103,22,4,0,Mumbai Suburban,Maharashtra
Dec-25,483,400104,98,22,6,Mumbai Suburban,Maharashtra
Dec-25,484,440001,10,1,0,Nagpur,Maharashtra
Dec-25,484,440002,53,4,1,Nagpur,Maharashtra
Dec-25,484,440003,4,1,0,Nagpur,Maharashtra
Dec-25,484,440004,5,0,0,Nagpur,Maharashtra
Dec-25,484,440005,1,0,0,Nagpur,Maharashtra
Dec-25,484,440006,3,0,0,Nagpur,Maharashtra
Dec-25,484,440007,1,1,0,Nagpur,Maharashtra
Dec-25,484,440008,53,10,2,Nagpur,Maharashtra
Dec-25,484,440009,23,3,0,Nagpur,Maharashtra
Dec-25,484,440010,20,2,0,Nagpur,Maharashtra
Dec-25,484,440012,12,2,1,Nagpur,Maharashtra
Dec-25,484,440013,21,4,2,Nagpur,Maharashtra
Dec-25,484,440014,9,0,1,Nagpur,Maharashtra
Dec-25,484,440015,16,7,1,Nagpur,Maharashtra
Dec-25,484,440016,6,0,0,Nagpur,Maharashtra
Dec-25,484,440017,40,5,0,Nagpur,Maharashtra
Dec-25,484,440018,23,4,2,Nagpur,Maharashtra
Dec-25,484,440019,4,0,0,Nagpur,Maharashtra
Dec-25,484,440021,0,1,0,Nagpur,Maharashtra
Dec-25,484,440022,31,3,1,Nagpur,Maharashtra
Dec-25,484,440023,32,4,2,Nagpur,Maharashtra
Dec-25,484,440024,57,6,2,Nagpur,Maharashtra
Dec-25,484,440025,15,3,1,Nagpur,Maharashtra
Dec-25,484,440026,53,6,2,Nagpur,Maharashtra
Dec-25,484,440027,19,5,1,Nagpur,Maharashtra
Dec-25,484,440030,6,1,0,Nagpur,Maharashtra
Dec-25,484,440032,22,2,0,Nagpur,Maharashtra
Dec-25,484,440033,12,1,0,Nagpur,Maharashtra
Dec-25,484,440034,65,8,0,Nagpur,Maharashtra
Dec-25,484,440035,84,4,3,Nagpur,Maharashtra
Dec-25,484,440036,17,0,0,Nagpur,Maharashtra
Dec-25,484,440037,11,4,0,Nagpur,Maharashtra
Dec-25,484,441001,15,0,3,Nagpur,Maharashtra
Dec-25,484,441002,26,3,3,Nagpur,Maharashtra
Dec-25,484,441101,13,0,0,Nagpur,Maharashtra
Dec-25,484,441102,12,0,0,Nagpur,Maharashtra
Dec-25,484,441103,18,0,0,Nagpur,Maharashtra
Dec-25,484,441104,44,1,1,Nagpur,Maharashtra
Dec-25,484,441105,41,1,0,Nagpur,Maharashtra
Dec-25,484,441106,83,1,3,Nagpur,Maharashtra
Dec-25,484,441107,32,1,3,Nagpur,Maharashtra
Dec-25,484,441108,57,2,1,Nagpur,Maharashtra
Dec-25,484,441109,4,0,0,Nagpur,Maharashtra
Dec-25,484,441110,34,2,3,Nagpur,Maharashtra
Dec-25,484,441111,5,0,6,Nagpur,Maharashtra
Dec-25,484,441112,6,0,1,Nagpur,Maharashtra
Dec-25,484,441113,17,0,1,Nagpur,Maharashtra
Dec-25,484,441122,11,0,0,Nagpur,Maharashtra
Dec-25,484,441123,3,0,0,Nagpur,Maharashtra
Dec-25,484,441201,3,0,0,Nagpur,Maharashtra
Dec-25,484,441202,29,0,2,Nagpur,Maharashtra
Dec-25,484,441203,63,5,0,Nagpur,Maharashtra
Dec-25,484,441204,14,0,0,Nagpur,Maharashtra
Dec-25,484,441210,22,0,0,Nagpur,Maharashtra
Dec-25,484,441214,17,1,0,Nagpur,Maharashtra
Dec-25,484,441301,8,2,0,Nagpur,Maharashtra
Dec-25,484,441302,28,1,0,Nagpur,Maharashtra
Dec-25,484,441303,3,0,0,Nagpur,Maharashtra
Dec-25,484,441304,15,2,0,Nagpur,Maharashtra
Dec-25,484,441305,16,0,0,Nagpur,Maharashtra
Dec-25,484,441306,17,0,0,Nagpur,Maharashtra
Dec-25,484,441401,56,4,4,Nagpur,Maharashtra
Dec-25,484,441404,10,0,1,Nagpur,Maharashtra
Dec-25,484,441501,38,0,3,Nagpur,Maharashtra
Dec-25,484,441502,13,0,5,Nagpur,Maharashtra
Dec-25,485,431601,70,11,0,Nanded,Maharashtra
Dec-25,485,431602,61,8,0,Nanded,Maharashtra
Dec-25,485,431603,26,1,0,Nanded,Maharashtra
Dec-25,485,431604,84,23,1,Nanded,Maharashtra
Dec-25,485,431605,68,11,1,Nanded,Maharashtra
Dec-25,485,431606,6,1,0,Nanded,Maharashtra
Dec-25,485,431646,9,1,0,Nanded,Maharashtra
Dec-25,485,431704,47,6,0,Nanded,Maharashtra
Dec-25,485,431707,15,2,0,Nanded,Maharashtra
Dec-25,485,431708,40,5,0,Nanded,Maharashtra
Dec-25,485,431709,71,10,0,Nanded,Maharashtra
Dec-25,485,431710,37,4,2,Nanded,Maharashtra
Dec-25,485,431711,7,1,0,Nanded,Maharashtra
Dec-25,485,431712,78,5,1,Nanded,Maharashtra
Dec-25,485,431713,3,0,0,Nanded,Maharashtra
Dec-25,485,431714,41,9,7,Nanded,Maharashtra
Dec-25,485,431715,97,16,3,Nanded,Maharashtra
Dec-25,485,431716,5,0,0,Nanded,Maharashtra
Dec-25,485,431717,37,7,3,Nanded,Maharashtra
Dec-25,485,431718,13,1,1,Nanded,Maharashtra
Dec-25,485,431719,9,0,0,Nanded,Maharashtra
Dec-25,485,431721,28,8,0,Nanded,Maharashtra
Dec-25,485,431722,8,1,0,Nanded,Maharashtra
Dec-25,485,431723,13,2,5,Nanded,Maharashtra
Dec-25,485,431731,1,0,0,Nanded,Maharashtra
Dec-25,485,431741,12,1,1,Nanded,Maharashtra
Dec-25,485,431742,11,2,0,Nanded,Maharashtra
Dec-25,485,431743,7,1,0,Nanded,Maharashtra
Dec-25,485,431745,8,2,0,Nanded,Maharashtra
Dec-25,485,431746,1,0,0,Nanded,Maharashtra
Dec-25,485,431750,6,0,0,Nanded,Maharashtra
Dec-25,485,431801,72,8,0,Nanded,Maharashtra
Dec-25,485,431802,51,2,0,Nanded,Maharashtra
Dec-25,485,431803,9,1,0,Nanded,Maharashtra
Dec-25,485,431804,54,5,2,Nanded,Maharashtra
Dec-25,485,431805,33,4,0,Nanded,Maharashtra
Dec-25,485,431806,50,5,3,Nanded,Maharashtra
Dec-25,485,431807,20,0,0,Nanded,Maharashtra
Dec-25,485,431808,11,4,0,Nanded,Maharashtra
Dec-25,485,431809,28,1,0,Nanded,Maharashtra
Dec-25,485,431810,5,1,0,Nanded,Maharashtra
Dec-25,485,431811,6,0,0,Nanded,Maharashtra
Dec-25,486,425408,67,18,1,Nandurbar,Maharashtra
Dec-25,486,425409,80,18,1,Nandurbar,Maharashtra
Dec-25,486,425410,6,1,0,Nandurbar,Maharashtra
Dec-25,486,425411,9,1,0,Nandurbar,Maharashtra
Dec-25,486,425412,108,3,0,Nandurbar,Maharashtra
Dec-25,486,425413,68,12,0,Nandurbar,Maharashtra
Dec-25,486,425414,80,9,2,Nandurbar,Maharashtra
Dec-25,486,425415,33,1,0,Nandurbar,Maharashtra
Dec-25,486,425416,22,3,0,Nandurbar,Maharashtra
Dec-25,486,425417,19,1,0,Nandurbar,Maharashtra
Dec-25,486,425418,31,0,0,Nandurbar,Maharashtra
Dec-25,486,425419,39,0,0,Nandurbar,Maharashtra
Dec-25,486,425422,9,0,0,Nandurbar,Maharashtra
Dec-25,486,425423,11,1,1,Nandurbar,Maharashtra
Dec-25,486,425424,4,1,0,Nandurbar,Maharashtra
Dec-25,486,425426,17,0,0,Nandurbar,Maharashtra
Dec-25,486,425432,36,3,0,Nandurbar,Maharashtra
Dec-25,486,425442,20,2,0,Nandurbar,Maharashtra
Dec-25,486,425444,30,10,1,Nandurbar,Maharashtra
Dec-25,486,425452,86,21,0,Nandurbar,Maharashtra
Dec-25,487,422001,32,8,0,Nashik,Maharashtra
Dec-25,487,422002,6,1,0,Nashik,Maharashtra
Dec-25,487,422003,97,13,0,Nashik,Maharashtra
Dec-25,487,422004,21,3,0,Nashik,Maharashtra
Dec-25,487,422005,10,2,0,Nashik,Maharashtra
Dec-25,487,422006,31,5,0,Nashik,Maharashtra
Dec-25,487,422007,54,6,0,Nashik,Maharashtra
Dec-25,487,422008,15,0,0,Nashik,Maharashtra
Dec-25,487,422009,70,16,0,Nashik,Maharashtra
Dec-25,487,422010,49,11,0,Nashik,Maharashtra
Dec-25,487,422011,21,3,0,Nashik,Maharashtra
Dec-25,487,422012,30,7,0,Nashik,Maharashtra
Dec-25,487,422013,11,2,0,Nashik,Maharashtra
Dec-25,487,422101,124,17,0,Nashik,Maharashtra
Dec-25,487,422102,19,0,0,Nashik,Maharashtra
Dec-25,487,422103,76,8,0,Nashik,Maharashtra
Dec-25,487,422104,10,0,0,Nashik,Maharashtra
Dec-25,487,422105,2,2,0,Nashik,Maharashtra
Dec-25,487,422112,3,0,0,Nashik,Maharashtra
Dec-25,487,422201,3,1,0,Nashik,Maharashtra
Dec-25,487,422202,42,2,0,Nashik,Maharashtra
Dec-25,487,422203,38,1,0,Nashik,Maharashtra
Dec-25,487,422204,63,2,0,Nashik,Maharashtra
Dec-25,487,422205,10,0,0,Nashik,Maharashtra
Dec-25,487,422206,10,0,1,Nashik,Maharashtra
Dec-25,487,422207,21,2,0,Nashik,Maharashtra
Dec-25,487,422208,61,5,0,Nashik,Maharashtra
Dec-25,487,422209,43,2,0,Nashik,Maharashtra
Dec-25,487,422210,13,3,0,Nashik,Maharashtra
Dec-25,487,422211,63,2,0,Nashik,Maharashtra
Dec-25,487,422212,51,12,0,Nashik,Maharashtra
Dec-25,487,422213,40,2,0,Nashik,Maharashtra
Dec-25,487,422214,4,1,0,Nashik,Maharashtra
Dec-25,487,422215,15,1,0,Nashik,Maharashtra
Dec-25,487,422222,13,2,0,Nashik,Maharashtra
Dec-25,487,422301,1,0,0,Nashik,Maharashtra
Dec-25,487,422302,9,0,0,Nashik,Maharashtra
Dec-25,487,422303,26,4,0,Nashik,Maharashtra
Dec-25,487,422304,8,1,0,Nashik,Maharashtra
Dec-25,487,422305,15,4,0,Nashik,Maharashtra
Dec-25,487,422306,18,0,0,Nashik,Maharashtra
Dec-25,487,422308,3,1,0,Nashik,Maharashtra
Dec-25,487,422401,21,2,0,Nashik,Maharashtra
Dec-25,487,422402,76,4,0,Nashik,Maharashtra
Dec-25,487,422403,83,3,0,Nashik,Maharashtra
Dec-25,487,422501,1,0,0,Nashik,Maharashtra
Dec-25,487,422502,40,2,0,Nashik,Maharashtra
Dec-25,487,422606,10,2,0,Nashik,Maharashtra
Dec-25,487,423101,63,8,0,Nashik,Maharashtra
Dec-25,487,423102,26,1,1,Nashik,Maharashtra
Dec-25,487,423104,55,10,0,Nashik,Maharashtra
Dec-25,487,423105,59,4,0,Nashik,Maharashtra
Dec-25,487,423106,30,4,0,Nashik,Maharashtra
Dec-25,487,423108,3,0,0,Nashik,Maharashtra
Dec-25,487,423110,18,1,0,Nashik,Maharashtra
Dec-25,487,423111,6,1,0,Nashik,Maharashtra
Dec-25,487,423117,7,1,0,Nashik,Maharashtra
Dec-25,487,423201,5,0,0,Nashik,Maharashtra
Dec-25,487,423202,3,0,0,Nashik,Maharashtra
Dec-25,487,423203,400,114,1,Nashik,Maharashtra
Dec-25,487,423204,20,4,0,Nashik,Maharashtra
Dec-25,487,423205,19,2,0,Nashik,Maharashtra
Dec-25,487,423206,11,1,0,Nashik,Maharashtra
Dec-25,487,423208,18,0,1,Nashik,Maharashtra
Dec-25,487,423212,9,3,0,Nashik,Maharashtra
Dec-25,487,423213,14,0,0,Nashik,Maharashtra
Dec-25,487,423301,50,14,0,Nashik,Maharashtra
Dec-25,487,423302,30,5,0,Nashik,Maharashtra
Dec-25,487,423303,9,1,0,Nashik,Maharashtra
Dec-25,487,423401,67,15,0,Nashik,Maharashtra
Dec-25,487,423402,14,1,0,Nashik,Maharashtra
Dec-25,487,423403,22,1,0,Nashik,Maharashtra
Dec-25,487,423501,39,3,0,Nashik,Maharashtra
Dec-25,487,423502,30,4,0,Nashik,Maharashtra
Dec-25,487,424109,6,2,0,Nashik,Maharashtra
Dec-25,488,413501,4,0,0,Dharashiv,Maharashtra
Dec-25,488,413502,1,0,0,Dharashiv,Maharashtra
Dec-25,488,413505,2,0,0,Dharashiv,Maharashtra
Dec-25,488,413507,2,0,0,Dharashiv,Maharashtra
Dec-25,488,413509,2,0,0,Dharashiv,Maharashtra
Dec-25,488,413525,1,0,0,Dharashiv,Maharashtra
Dec-25,488,413601,1,0,0,Dharashiv,Maharashtra
Dec-25,488,413603,2,0,0,Dharashiv,Maharashtra
Dec-25,488,413604,1,0,0,Dharashiv,Maharashtra
Dec-25,488,413605,3,1,0,Dharashiv,Maharashtra
Dec-25,488,413606,5,0,0,Dharashiv,Maharashtra
Dec-25,489,431401,138,27,0,Parbhani,Maharashtra
Dec-25,489,431402,54,5,0,Parbhani,Maharashtra
Dec-25,489,431503,64,5,8,Parbhani,Maharashtra
Dec-25,489,431505,33,8,0,Parbhani,Maharashtra
Dec-25,489,431506,42,4,0,Parbhani,Maharashtra
Dec-25,489,431508,33,0,0,Parbhani,Maharashtra
Dec-25,489,431509,104,9,0,Parbhani,Maharashtra
Dec-25,489,431510,17,0,0,Parbhani,Maharashtra
Dec-25,489,431511,48,5,0,Parbhani,Maharashtra
Dec-25,489,431514,99,8,1,Parbhani,Maharashtra
Dec-25,489,431516,21,3,0,Parbhani,Maharashtra
Dec-25,489,431521,20,2,0,Parbhani,Maharashtra
Dec-25,489,431536,20,2,0,Parbhani,Maharashtra
Dec-25,489,431537,10,0,0,Parbhani,Maharashtra
Dec-25,489,431540,19,0,0,Parbhani,Maharashtra
Dec-25,489,431541,28,0,0,Parbhani,Maharashtra
Dec-25,489,431720,33,1,0,Parbhani,Maharashtra
Dec-25,490,410302,1,0,0,Pune,Maharashtra
Dec-25,490,410401,17,4,1,Pune,Maharashtra
Dec-25,490,410402,1,0,0,Pune,Maharashtra
Dec-25,490,410403,3,0,0,Pune,Maharashtra
Dec-25,490,410405,25,2,0,Pune,Maharashtra
Dec-25,490,410406,11,1,0,Pune,Maharashtra
Dec-25,490,410501,65,12,0,Pune,Maharashtra
Dec-25,490,410502,58,9,0,Pune,Maharashtra
Dec-25,490,410503,19,4,0,Pune,Maharashtra
Dec-25,490,410504,26,4,0,Pune,Maharashtra
Dec-25,490,410505,45,5,0,Pune,Maharashtra
Dec-25,490,410506,50,6,1,Pune,Maharashtra
Dec-25,490,410507,46,8,0,Pune,Maharashtra
Dec-25,490,410508,1,0,0,Pune,Maharashtra
Dec-25,490,410509,20,3,0,Pune,Maharashtra
Dec-25,490,410510,3,1,0,Pune,Maharashtra
Dec-25,490,410511,5,0,0,Pune,Maharashtra
Dec-25,490,410512,11,1,0,Pune,Maharashtra
Dec-25,490,410513,5,1,0,Pune,Maharashtra
Dec-25,490,410515,5,1,0,Pune,Maharashtra
Dec-25,490,410516,1,0,0,Pune,Maharashtra
Dec-25,490,411001,42,12,1,Pune,Maharashtra
Dec-25,490,411002,23,5,0,Pune,Maharashtra
Dec-25,490,411003,15,0,0,Pune,Maharashtra
Dec-25,490,411004,14,2,1,Pune,Maharashtra
Dec-25,490,411005,7,2,2,Pune,Maharashtra
Dec-25,490,411006,56,6,0,Pune,Maharashtra
Dec-25,490,411007,14,4,1,Pune,Maharashtra
Dec-25,490,411008,3,0,1,Pune,Maharashtra
Dec-25,490,411009,39,1,0,Pune,Maharashtra
Dec-25,490,411011,16,5,0,Pune,Maharashtra
Dec-25,490,411012,13,2,0,Pune,Maharashtra
Dec-25,490,411013,10,4,2,Pune,Maharashtra
Dec-25,490,411014,89,22,9,Pune,Maharashtra
Dec-25,490,411015,82,14,1,Pune,Maharashtra
Dec-25,490,411016,16,4,1,Pune,Maharashtra
Dec-25,490,411017,107,15,2,Pune,Maharashtra
Dec-25,490,411018,53,5,1,Pune,Maharashtra
Dec-25,490,411019,47,6,1,Pune,Maharashtra
Dec-25,490,411020,13,2,1,Pune,Maharashtra
Dec-25,490,411021,52,9,4,Pune,Maharashtra
Dec-25,490,411022,3,1,0,Pune,Maharashtra
Dec-25,490,411023,25,2,2,Pune,Maharashtra
Dec-25,490,411024,9,2,1,Pune,Maharashtra
Dec-25,490,411025,4,0,1,Pune,Maharashtra
Dec-25,490,411026,11,9,0,Pune,Maharashtra
Dec-25,490,411027,41,11,3,Pune,Maharashtra
Dec-25,490,411028,95,14,7,Pune,Maharashtra
Dec-25,490,411030,19,2,0,Pune,Maharashtra
Dec-25,490,411031,23,1,0,Pune,Maharashtra
Dec-25,490,411032,6,2,1,Pune,Maharashtra
Dec-25,490,411033,129,22,2,Pune,Maharashtra
Dec-25,490,411034,5,3,0,Pune,Maharashtra
Dec-25,490,411035,28,2,0,Pune,Maharashtra
Dec-25,490,411036,27,3,0,Pune,Maharashtra
Dec-25,490,411037,58,6,0,Pune,Maharashtra
Dec-25,490,411038,48,6,11,Pune,Maharashtra
Dec-25,490,411039,48,11,0,Pune,Maharashtra
Dec-25,490,411040,13,1,2,Pune,Maharashtra
Dec-25,490,411041,84,15,14,Pune,Maharashtra
Dec-25,490,411042,46,7,2,Pune,Maharashtra
Dec-25,490,411043,27,8,4,Pune,Maharashtra
Dec-25,490,411044,43,15,0,Pune,Maharashtra
Dec-25,490,411045,37,11,2,Pune,Maharashtra
Dec-25,490,411046,92,20,7,Pune,Maharashtra
Dec-25,490,411047,46,6,2,Pune,Maharashtra
Dec-25,490,411048,74,17,13,Pune,Maharashtra
Dec-25,490,411051,10,2,4,Pune,Maharashtra
Dec-25,490,411052,25,1,5,Pune,Maharashtra
Dec-25,490,411057,125,36,5,Pune,Maharashtra
Dec-25,490,411058,33,5,4,Pune,Maharashtra
Dec-25,490,411060,33,6,2,Pune,Maharashtra
Dec-25,490,411061,29,4,0,Pune,Maharashtra
Dec-25,490,411062,77,14,2,Pune,Maharashtra
Dec-25,490,411068,3,4,0,Pune,Maharashtra
Dec-25,490,411070,1,2,0,Pune,Maharashtra
Dec-25,490,412101,81,10,1,Pune,Maharashtra
Dec-25,490,412102,12,1,0,Pune,Maharashtra
Dec-25,490,412103,2,0,0,Pune,Maharashtra
Dec-25,490,412104,11,0,0,Pune,Maharashtra
Dec-25,490,412105,179,40,0,Pune,Maharashtra
Dec-25,490,412106,11,1,0,Pune,Maharashtra
Dec-25,490,412107,8,0,0,Pune,Maharashtra
Dec-25,490,412108,14,1,6,Pune,Maharashtra
Dec-25,490,412109,40,2,0,Pune,Maharashtra
Dec-25,490,412110,20,2,0,Pune,Maharashtra
Dec-25,490,412114,33,4,0,Pune,Maharashtra
Dec-25,490,412115,32,6,21,Pune,Maharashtra
Dec-25,490,412201,52,4,0,Pune,Maharashtra
Dec-25,490,412202,49,4,0,Pune,Maharashtra
Dec-25,490,412203,22,1,1,Pune,Maharashtra
Dec-25,490,412204,4,0,0,Pune,Maharashtra
Dec-25,490,412205,25,0,0,Pune,Maharashtra
Dec-25,490,412206,50,7,0,Pune,Maharashtra
Dec-25,490,412207,63,6,0,Pune,Maharashtra
Dec-25,490,412208,29,5,0,Pune,Maharashtra
Dec-25,490,412209,14,2,0,Pune,Maharashtra
Dec-25,490,412210,45,6,1,Pune,Maharashtra
Dec-25,490,412211,18,0,0,Pune,Maharashtra
Dec-25,490,412212,7,1,0,Pune,Maharashtra
Dec-25,490,412213,27,2,0,Pune,Maharashtra
Dec-25,490,412214,24,4,0,Pune,Maharashtra
Dec-25,490,412215,5,2,0,Pune,Maharashtra
Dec-25,490,412216,16,0,0,Pune,Maharashtra
Dec-25,490,412218,16,0,0,Pune,Maharashtra
Dec-25,490,412219,12,3,0,Pune,Maharashtra
Dec-25,490,412220,2,0,0,Pune,Maharashtra
Dec-25,490,412301,38,3,1,Pune,Maharashtra
Dec-25,490,412303,16,2,0,Pune,Maharashtra
Dec-25,490,412304,3,1,0,Pune,Maharashtra
