month_year,district_lgd_code,pincode,bio_age_5_17,bio_age_17_,district_label,state
Apr-25,484,440002,364,649,Nagpur,Maharashtra
Apr-25,484,440003,58,142,Nagpur,Maharashtra
Apr-25,484,440004,60,198,Nagpur,Maharashtra
Apr-25,484,440005,19,26,Nagpur,Maharashtra
Apr-25,484,440006,32,56,Nagpur,Maharashtra
Apr-25,484,440007,25,45,Nagpur,Maharashtra
Apr-25,484,440008,658,1994,Nagpur,Maharashtra
Apr-25,484,440009,389,761,Nagpur,Maharashtra
Apr-25,484,440010,90,229,Nagpur,Maharashtra
Apr-25,484,440012,51,94,Nagpur,Maharashtra
Apr-25,484,440013,213,538,Nagpur,Maharashtra
Apr-25,484,440014,364,864,Nagpur,Maharashtra
Apr-25,484,440015,99,230,Nagpur,Maharashtra
Apr-25,484,440016,145,254,Nagpur,Maharashtra
Apr-25,484,440017,482,910,Nagpur,Maharashtra
Apr-25,484,440018,420,664,Nagpur,Maharashtra
Apr-25,484,440019,44,98,Nagpur,Maharashtra
Apr-25,484,440021,15,15,Nagpur,Maharashtra
Apr-25,484,440022,157,333,Nagpur,Maharashtra
Apr-25,484,440023,360,877,Nagpur,Maharashtra
Apr-25,484,440024,311,726,Nagpur,Maharashtra
Apr-25,484,440025,86,217,Nagpur,Maharashtra
Apr-25,484,440026,818,1724,Nagpur,Maharashtra
Apr-25,484,440027,386,679,Nagpur,Maharashtra
Apr-25,484,440030,134,294,Nagpur,Maharashtra
Apr-25,484,440032,125,136,Nagpur,Maharashtra
Apr-25,484,440033,54,95,Nagpur,Maharashtra
Apr-25,484,440034,571,898,Nagpur,Maharashtra
Apr-25,484,440035,700,1388,Nagpur,Maharashtra
Apr-25,484,440036,58,113,Nagpur,Maharashtra
Apr-25,484,440037,24,60,Nagpur,Maharashtra
Apr-25,484,441001,80,163,Nagpur,Maharashtra
Apr-25,484,441002,583,1099,Nagpur,Maharashtra
Apr-25,484,441101,79,213,Nagpur,Maharashtra
Apr-25,484,441102,109,244,Nagpur,Maharashtra
Apr-25,484,441103,143,620,Nagpur,Maharashtra
Apr-25,484,441104,286,805,Nagpur,Maharashtra
Apr-25,484,441105,98,362,Nagpur,Maharashtra
Apr-25,484,441106,295,1274,Nagpur,Maharashtra
Apr-25,484,441107,171,430,Nagpur,Maharashtra
Apr-25,484,441108,330,898,Nagpur,Maharashtra
Apr-25,484,441109,25,47,Nagpur,Maharashtra
Apr-25,484,441110,219,619,Nagpur,Maharashtra
Apr-25,484,441111,203,392,Nagpur,Maharashtra
Apr-25,484,441112,27,125,Nagpur,Maharashtra
Apr-25,484,441113,246,622,Nagpur,Maharashtra
Apr-25,484,441122,60,195,Nagpur,Maharashtra
Apr-25,484,441201,84,490,Nagpur,Maharashtra
Apr-25,484,441203,226,1446,Nagpur,Maharashtra
Apr-25,484,441204,126,492,Nagpur,Maharashtra
Apr-25,484,441210,96,540,Nagpur,Maharashtra
Apr-25,484,441214,69,310,Nagpur,Maharashtra
Apr-25,484,441301,75,522,Nagpur,Maharashtra
Apr-25,484,441302,390,1556,Nagpur,Maharashtra
Apr-25,484,441303,76,178,Nagpur,Maharashtra
Apr-25,484,441304,154,577,Nagpur,Maharashtra
Apr-25,484,441305,79,386,Nagpur,Maharashtra
Apr-25,484,441306,114,511,Nagpur,Maharashtra
Apr-25,484,441401,280,1107,Nagpur,Maharashtra
Apr-25,484,441404,78,304,Nagpur,Maharashtra
Apr-25,484,441501,209,292,Nagpur,Maharashtra
Apr-25,484,441502,117,263,Nagpur,Maharashtra
Apr-25,485,431601,672,678,Nanded,Maharashtra
Apr-25,485,431602,300,621,Nanded,Maharashtra
Apr-25,485,431603,234,411,Nanded,Maharashtra
Apr-25,485,431604,505,655,Nanded,Maharashtra
Apr-25,485,431605,401,691,Nanded,Maharashtra
Apr-25,485,431606,29,98,Nanded,Maharashtra
Apr-25,485,431646,112,204,Nanded,Maharashtra
Apr-25,485,431704,694,886,Nanded,Maharashtra
Apr-25,485,431707,250,464,Nanded,Maharashtra
Apr-25,485,431708,547,1005,Nanded,Maharashtra
Apr-25,485,431709,496,732,Nanded,Maharashtra
Apr-25,485,431710,430,894,Nanded,Maharashtra
Apr-25,485,431711,74,155,Nanded,Maharashtra
Apr-25,485,431712,890,1357,Nanded,Maharashtra
Apr-25,485,431713,30,53,Nanded,Maharashtra
Apr-25,485,431714,1382,2202,Nanded,Maharashtra
Apr-25,485,431715,834,1478,Nanded,Maharashtra
Apr-25,485,431716,55,104,Nanded,Maharashtra
Apr-25,485,431717,628,946,Nanded,Maharashtra
Apr-25,485,431718,230,476,Nanded,Maharashtra
Apr-25,485,431721,452,573,Nanded,Maharashtra
Apr-25,485,431722,109,194,Nanded,Maharashtra
Apr-25,485,431723,330,456,Nanded,Maharashtra
Apr-25,485,431731,48,74,Nanded,Maharashtra
Apr-25,485,431741,101,329,Nanded,Maharashtra
Apr-25,485,431742,168,346,Nanded,Maharashtra
Apr-25,485,431743,86,390,Nanded,Maharashtra
Apr-25,485,431745,100,123,Nanded,Maharashtra
Apr-25,485,431750,54,114,Nanded,Maharashtra
Apr-25,485,431801,604,832,Nanded,Maharashtra
Apr-25,485,431802,449,499,Nanded,Maharashtra
Apr-25,485,431803,83,253,Nanded,Maharashtra
Apr-25,485,431804,522,963,Nanded,Maharashtra
Apr-25,485,431805,670,1086,Nanded,Maharashtra
Apr-25,485,431806,1145,567,Nanded,Maharashtra
Apr-25,485,431807,101,454,Nanded,Maharashtra
Apr-25,485,431808,71,231,Nanded,Maharashtra
Apr-25,485,431809,234,523,Nanded,Maharashtra
Apr-25,485,431810,54,196,Nanded,Maharashtra
Apr-25,485,431811,10,52,Nanded,Maharashtra
Apr-25,486,425408,287,736,Nandurbar,Maharashtra
Apr-25,486,425409,441,1005,Nandurbar,Maharashtra
Apr-25,486,425410,47,170,Nandurbar,Maharashtra
Apr-25,486,425411,62,190,Nandurbar,Maharashtra
Apr-25,486,425412,766,1580,Nandurbar,Maharashtra
Apr-25,486,425413,796,2318,Nandurbar,Maharashtra
Apr-25,486,425414,774,1255,Nandurbar,Maharashtra
Apr-25,486,425415,320,790,Nandurbar,Maharashtra
Apr-25,486,425416,360,520,Nandurbar,Maharashtra
Apr-25,486,425417,177,208,Nandurbar,Maharashtra
Apr-25,486,425418,852,932,Nandurbar,Maharashtra
Apr-25,486,425419,178,657,Nandurbar,Maharashtra
Apr-25,486,425422,66,250,Nandurbar,Maharashtra
Apr-25,486,425423,158,486,Nandurbar,Maharashtra
Apr-25,486,425424,47,162,Nandurbar,Maharashtra
Apr-25,486,425426,193,174,Nandurbar,Maharashtra
Apr-25,486,425432,834,1600,Nandurbar,Maharashtra
Apr-25,486,425442,146,474,Nandurbar,Maharashtra
Apr-25,486,425444,292,441,Nandurbar,Maharashtra
Apr-25,486,425452,576,1023,Nandurbar,Maharashtra
Apr-25,487,422001,237,521,Nashik,Maharashtra
Apr-25,487,422002,51,171,Nashik,Maharashtra
Apr-25,487,422003,755,1820,Nashik,Maharashtra
Apr-25,487,422004,211,490,Nashik,Maharashtra
Apr-25,487,422005,40,113,Nashik,Maharashtra
Apr-25,487,422006,170,398,Nashik,Maharashtra
Apr-25,487,422007,458,1156,Nashik,Maharashtra
Apr-25,487,422008,138,321,Nashik,Maharashtra
Apr-25,487,422010,964,1858,Nashik,Maharashtra
Apr-25,487,422011,124,313,Nashik,Maharashtra
Apr-25,487,422012,454,898,Nashik,Maharashtra
Apr-25,487,422013,198,530,Nashik,Maharashtra
Apr-25,487,422101,1032,2622,Nashik,Maharashtra
Apr-25,487,422102,107,256,Nashik,Maharashtra
Apr-25,487,422103,428,740,Nashik,Maharashtra
Apr-25,487,422104,39,120,Nashik,Maharashtra
Apr-25,487,422105,27,80,Nashik,Maharashtra
Apr-25,487,422112,21,41,Nashik,Maharashtra
Apr-25,487,422113,20,14,Nashik,Maharashtra
Apr-25,487,422201,114,148,Nashik,Maharashtra
Apr-25,487,422202,488,748,Nashik,Maharashtra
Apr-25,487,422203,242,564,Nashik,Maharashtra
Apr-25,487,422204,194,918,Nashik,Maharashtra
Apr-25,487,422205,212,274,Nashik,Maharashtra
Apr-25,487,422206,106,217,Nashik,Maharashtra
Apr-25,487,422207,372,476,Nashik,Maharashtra
Apr-25,487,422208,228,969,Nashik,Maharashtra
Apr-25,487,422209,266,492,Nashik,Maharashtra
Apr-25,487,422210,68,183,Nashik,Maharashtra
Apr-25,487,422211,269,884,Nashik,Maharashtra
Apr-25,487,422212,150,448,Nashik,Maharashtra
Apr-25,487,422213,101,167,Nashik,Maharashtra
Apr-25,487,422214,15,35,Nashik,Maharashtra
Apr-25,487,422215,238,384,Nashik,Maharashtra
Apr-25,487,422222,60,126,Nashik,Maharashtra
Apr-25,487,422301,22,52,Nashik,Maharashtra
Apr-25,487,422302,38,122,Nashik,Maharashtra
Apr-25,487,422303,258,716,Nashik,Maharashtra
Apr-25,487,422304,66,144,Nashik,Maharashtra
Apr-25,487,422306,150,337,Nashik,Maharashtra
Apr-25,487,422308,43,90,Nashik,Maharashtra
Apr-25,487,422401,122,226,Nashik,Maharashtra
Apr-25,487,422402,289,894,Nashik,Maharashtra
Apr-25,487,422403,842,1626,Nashik,Maharashtra
Apr-25,487,422502,116,276,Nashik,Maharashtra
Apr-25,487,422606,76,185,Nashik,Maharashtra
Apr-25,487,423102,514,712,Nashik,Maharashtra
Apr-25,487,423104,279,569,Nashik,Maharashtra
Apr-25,487,423105,339,833,Nashik,Maharashtra
Apr-25,487,423106,443,978,Nashik,Maharashtra
Apr-25,487,423108,25,121,Nashik,Maharashtra
Apr-25,487,423110,28,47,Nashik,Maharashtra
Apr-25,487,423111,80,174,Nashik,Maharashtra
Apr-25,487,423117,63,107,Nashik,Maharashtra
Apr-25,487,423201,250,418,Nashik,Maharashtra
Apr-25,487,423202,52,150,Nashik,Maharashtra
Apr-25,487,423203,2246,4434,Nashik,Maharashtra
Apr-25,487,423204,175,349,Nashik,Maharashtra
Apr-25,487,423205,193,443,Nashik,Maharashtra
Apr-25,487,423206,116,298,Nashik,Maharashtra
Apr-25,487,423208,162,286,Nashik,Maharashtra
Apr-25,487,423212,82,273,Nashik,Maharashtra
Apr-25,487,423213,89,174,Nashik,Maharashtra
Apr-25,487,423301,445,1004,Nashik,Maharashtra
Apr-25,487,423302,163,475,Nashik,Maharashtra
Apr-25,487,423303,55,113,Nashik,Maharashtra
Apr-25,487,423401,307,659,Nashik,Maharashtra
Apr-25,487,423402,184,131,Nashik,Maharashtra
Apr-25,487,423403,112,424,Nashik,Maharashtra
Apr-25,487,423501,240,606,Nashik,Maharashtra
Apr-25,487,424109,70,209,Nashik,Maharashtra
Apr-25,488,413501,11,34,Dharashiv,Maharashtra
Apr-25,489,431401,1039,1418,Parbhani,Maharashtra
Apr-25,489,431402,732,1678,Parbhani,Maharashtra
Apr-25,489,431503,765,1185,Parbhani,Maharashtra
Apr-25,489,431505,480,967,Parbhani,Maharashtra
Apr-25,489,431506,968,980,Parbhani,Maharashtra
Apr-25,489,431508,90,116,Parbhani,Maharashtra
Apr-25,489,431509,1356,2461,Parbhani,Maharashtra
Apr-25,489,431510,129,306,Parbhani,Maharashtra
Apr-25,489,431511,499,840,Parbhani,Maharashtra
Apr-25,489,431514,1264,1856,Parbhani,Maharashtra
Apr-25,489,431516,244,359,Parbhani,Maharashtra
Apr-25,489,431521,172,324,Parbhani,Maharashtra
Apr-25,489,431536,382,544,Parbhani,Maharashtra
Apr-25,489,431537,117,209,Parbhani,Maharashtra
Apr-25,489,431540,131,275,Parbhani,Maharashtra
Apr-25,489,431541,209,254,Parbhani,Maharashtra
Apr-25,489,431720,94,271,Parbhani,Maharashtra
Apr-25,490,410301,13,21,Pune,Maharashtra
Apr-25,490,410401,138,234,Pune,Maharashtra
Apr-25,490,410403,21,26,Pune,Maharashtra
Apr-25,490,410405,213,276,Pune,Maharashtra
Apr-25,490,410406,98,188,Pune,Maharashtra
Apr-25,490,410501,484,670,Pune,Maharashtra
Apr-25,490,410502,422,604,Pune,Maharashtra
Apr-25,490,410503,229,198,Pune,Maharashtra
Apr-25,490,410504,976,1106,Pune,Maharashtra
Apr-25,490,410505,346,558,Pune,Maharashtra
Apr-25,490,410506,347,358,Pune,Maharashtra
Apr-25,490,410507,366,624,Pune,Maharashtra
Apr-25,490,410508,34,74,Pune,Maharashtra
Apr-25,490,410509,75,150,Pune,Maharashtra
Apr-25,490,410510,18,51,Pune,Maharashtra
Apr-25,490,410511,42,58,Pune,Maharashtra
Apr-25,490,410512,74,144,Pune,Maharashtra
Apr-25,490,410513,45,35,Pune,Maharashtra
Apr-25,490,410515,65,58,Pune,Maharashtra
Apr-25,490,410516,14,51,Pune,Maharashtra
Apr-25,490,411001,303,313,Pune,Maharashtra
Apr-25,490,411002,458,778,Pune,Maharashtra
Apr-25,490,411003,160,216,Pune,Maharashtra
Apr-25,490,411004,118,180,Pune,Maharashtra
Apr-25,490,411005,78,116,Pune,Maharashtra
Apr-25,490,411006,283,543,Pune,Maharashtra
Apr-25,490,411007,53,207,Pune,Maharashtra
Apr-25,490,411008,30,38,Pune,Maharashtra
Apr-25,490,411009,300,733,Pune,Maharashtra
Apr-25,490,411011,191,237,Pune,Maharashtra
Apr-25,490,411012,120,182,Pune,Maharashtra
Apr-25,490,411013,112,151,Pune,Maharashtra
Apr-25,490,411014,469,637,Pune,Maharashtra
Apr-25,490,411015,337,475,Pune,Maharashtra
Apr-25,490,411016,189,224,Pune,Maharashtra
Apr-25,490,411017,570,761,Pune,Maharashtra
Apr-25,490,411018,293,421,Pune,Maharashtra
Apr-25,490,411019,353,435,Pune,Maharashtra
Apr-25,490,411020,260,234,Pune,Maharashtra
Apr-25,490,411021,187,206,Pune,Maharashtra
Apr-25,490,411022,30,30,Pune,Maharashtra
Apr-25,490,411023,155,248,Pune,Maharashtra
Apr-25,490,411024,50,97,Pune,Maharashtra
Apr-25,490,411025,30,56,Pune,Maharashtra
Apr-25,490,411026,83,239,Pune,Maharashtra
Apr-25,490,411027,261,519,Pune,Maharashtra
Apr-25,490,411028,565,707,Pune,Maharashtra
Apr-25,490,411030,189,359,Pune,Maharashtra
Apr-25,490,411031,52,73,Pune,Maharashtra
Apr-25,490,411032,61,91,Pune,Maharashtra
Apr-25,490,411033,722,1091,Pune,Maharashtra
Apr-25,490,411034,52,76,Pune,Maharashtra
Apr-25,490,411035,234,246,Pune,Maharashtra
Apr-25,490,411036,159,166,Pune,Maharashtra
Apr-25,490,411037,413,634,Pune,Maharashtra
Apr-25,490,411038,400,469,Pune,Maharashtra
Apr-25,490,411039,399,467,Pune,Maharashtra
Apr-25,490,411040,96,121,Pune,Maharashtra
Apr-25,490,411041,818,1466,Pune,Maharashtra
Apr-25,490,411042,376,743,Pune,Maharashtra
Apr-25,490,411043,198,496,Pune,Maharashtra
Apr-25,490,411044,239,373,Pune,Maharashtra
Apr-25,490,411045,143,232,Pune,Maharashtra
Apr-25,490,411046,496,786,Pune,Maharashtra
Apr-25,490,411047,104,146,Pune,Maharashtra
Apr-25,490,411048,431,692,Pune,Maharashtra
Apr-25,490,411051,101,173,Pune,Maharashtra
Apr-25,490,411052,124,176,Pune,Maharashtra
Apr-25,490,411057,252,397,Pune,Maharashtra
Apr-25,490,411058,312,494,Pune,Maharashtra
Apr-25,490,411060,135,158,Pune,Maharashtra
Apr-25,490,411061,171,247,Pune,Maharashtra
Apr-25,490,411062,181,324,Pune,Maharashtra
Apr-25,490,411068,20,50,Pune,Maharashtra
Apr-25,490,412101,331,476,Pune,Maharashtra
Apr-25,490,412102,64,78,Pune,Maharashtra
Apr-25,490,412103,96,44,Pune,Maharashtra
Apr-25,490,412104,106,195,Pune,Maharashtra
Apr-25,490,412105,1024,1496,Pune,Maharashtra
Apr-25,490,412106,252,332,Pune,Maharashtra
Apr-25,490,412107,47,54,Pune,Maharashtra
Apr-25,490,412108,92,117,Pune,Maharashtra
Apr-25,490,412109,143,170,Pune,Maharashtra
Apr-25,490,412110,83,94,Pune,Maharashtra
Apr-25,490,412114,342,436,Pune,Maharashtra
Apr-25,490,412115,189,165,Pune,Maharashtra
Apr-25,490,412201,192,265,Pune,Maharashtra
Apr-25,490,412202,308,320,Pune,Maharashtra
Apr-25,490,412203,197,299,Pune,Maharashtra
Apr-25,490,412204,66,68,Pune,Maharashtra
Apr-25,490,412205,398,622,Pune,Maharashtra
Apr-25,490,412206,586,906,Pune,Maharashtra
Apr-25,490,412207,380,472,Pune,Maharashtra
Apr-25,490,412208,702,502,Pune,Maharashtra
Apr-25,490,412209,158,133,Pune,Maharashtra
Apr-25,490,412210,327,256,Pune,Maharashtra
Apr-25,490,412211,153,124,Pune,Maharashtra
Apr-25,490,412212,21,52,Pune,Maharashtra
Apr-25,490,412213,78,169,Pune,Maharashtra
Apr-25,490,412214,116,197,Pune,Maharashtra
Apr-25,490,412215,27,97,Pune,Maharashtra
Apr-25,490,412216,70,110,Pune,Maharashtra
Apr-25,490,412218,119,155,Pune,Maharashtra
Apr-25,490,412219,142,190,Pune,Maharashtra
Apr-25,490,412220,47,33,Pune,Maharashtra
Apr-25,490,412301,630,1310,Pune,Maharashtra
Apr-25,490,412303,144,221,Pune,Maharashtra
Apr-25,490,412304,43,40,Pune,Maharashtra
Apr-25,490,412305,65,129,Pune,Maharashtra
Apr-25,490,412306,41,63,Pune,Maharashtra
Apr-25,490,412307,195,265,Pune,Maharashtra
Apr-25,490,412308,305,429,Pune,Maharashtra
Apr-25,490,412311,80,198,Pune,Maharashtra
Apr-25,490,412312,30,48,Pune,Maharashtra
Apr-25,490,412401,40,60,Pune,Maharashtra
Apr-25,490,412402,48,59,Pune,Maharashtra
Apr-25,490,412403,143,132,Pune,Maharashtra
Apr-25,490,412404,73,78,Pune,Maharashtra
Apr-25,490,412405,46,28,Pune,Maharashtra
Apr-25,490,412406,256,260,Pune,Maharashtra
Apr-25,490,412408,144,138,Pune,Maharashtra
Apr-25,490,412409,183,305,Pune,Maharashtra
Apr-25,490,412410,127,120,Pune,Maharashtra
Apr-25,490,412411,200,258,Pune,Maharashtra
Apr-25,490,412412,209,186,Pune,Maharashtra
Apr-25,490,413102,2290,1902,Pune,Maharashtra
Apr-25,490,413103,344,318,Pune,Maharashtra
Apr-25,490,413104,958,860,Pune,Maharashtra
Apr-25,490,413105,65,66,Pune,Maharashtra
Apr-25,490,413106,774,656,Pune,Maharashtra
Apr-25,490,413110,230,99,Pune,Maharashtra
Apr-25,490,413114,481,675,Pune,Maharashtra
Apr-25,490,413115,121,128,Pune,Maharashtra
Apr-25,490,413116,166,130,Pune,Maharashtra
Apr-25,490,413120,229,285,Pune,Maharashtra
Apr-25,490,413130,244,213,Pune,Maharashtra
Apr-25,490,413132,152,124,Pune,Maharashtra
Apr-25,490,413133,126,60,Pune,Maharashtra
Apr-25,490,413211,298,336,Pune,Maharashtra
Apr-25,490,413801,281,367,Pune,Maharashtra
Apr-25,490,413802,13,27,Pune,Maharashtra
Apr-25,491,400702,276,456,Raigad,Maharashtra
Apr-25,491,402101,46,44,Raigad,Maharashtra
Apr-25,491,402102,54,54,Raigad,Maharashtra
Apr-25,491,402103,73,109,Raigad,Maharashtra
Apr-25,491,402104,152,204,Raigad,Maharashtra
Apr-25,491,402106,250,182,Raigad,Maharashtra
Apr-25,491,402107,290,542,Raigad,Maharashtra
Apr-25,491,402108,79,62,Raigad,Maharashtra
Apr-25,491,402109,214,496,Raigad,Maharashtra
Apr-25,491,402110,33,118,Raigad,Maharashtra
Apr-25,491,402111,64,214,Raigad,Maharashtra
Apr-25,491,402112,86,156,Raigad,Maharashtra
Apr-25,491,402115,17,31,Raigad,Maharashtra
Apr-25,491,402116,33,54,Raigad,Maharashtra
Apr-25,491,402117,61,82,Raigad,Maharashtra
Apr-25,491,402120,17,36,Raigad,Maharashtra
Apr-25,491,402122,36,106,Raigad,Maharashtra
Apr-25,491,402201,155,319,Raigad,Maharashtra
Apr-25,491,402202,40,69,Raigad,Maharashtra
Apr-25,491,402203,80,146,Raigad,Maharashtra
Apr-25,491,402204,36,58,Raigad,Maharashtra
Apr-25,491,402207,20,37,Raigad,Maharashtra
Apr-25,491,402209,76,58,Raigad,Maharashtra
Apr-25,491,402301,226,382,Raigad,Maharashtra
Apr-25,491,402303,71,177,Raigad,Maharashtra
Apr-25,491,402304,36,58,Raigad,Maharashtra
Apr-25,491,402305,38,148,Raigad,Maharashtra
Apr-25,491,402306,36,68,Raigad,Maharashtra
Apr-25,491,402307,10,29,Raigad,Maharashtra
Apr-25,491,402309,24,44,Raigad,Maharashtra
Apr-25,491,402401,101,113,Raigad,Maharashtra
Apr-25,491,402402,13,27,Raigad,Maharashtra
Apr-25,491,402403,34,118,Raigad,Maharashtra
Apr-25,491,402404,28,66,Raigad,Maharashtra
Apr-25,491,410101,130,225,Raigad,Maharashtra
Apr-25,491,410201,280,646,Raigad,Maharashtra
Apr-25,491,410202,45,75,Raigad,Maharashtra
Apr-25,491,410203,157,301,Raigad,Maharashtra
Apr-25,491,410204,36,82,Raigad,Maharashtra
Apr-25,491,410205,172,356,Raigad,Maharashtra
Apr-25,491,410206,1157,1774,Raigad,Maharashtra
Apr-25,491,410207,71,160,Raigad,Maharashtra
Apr-25,491,410208,275,491,Raigad,Maharashtra
Apr-25,491,410209,37,130,Raigad,Maharashtra
Apr-25,491,410210,596,954,Raigad,Maharashtra
Apr-25,491,410218,492,908,Raigad,Maharashtra
Apr-25,491,410220,20,53,Raigad,Maharashtra
Apr-25,491,410221,201,295,Raigad,Maharashtra
Apr-25,491,410222,30,56,Raigad,Maharashtra
Apr-25,492,415202,11,17,Ratnagiri,Maharashtra
Apr-25,492,415203,28,85,Ratnagiri,Maharashtra
Apr-25,492,415208,28,62,Ratnagiri,Maharashtra
Apr-25,492,415601,22,54,Ratnagiri,Maharashtra
Apr-25,492,415603,21,77,Ratnagiri,Maharashtra
Apr-25,492,415604,62,222,Ratnagiri,Maharashtra
Apr-25,492,415605,224,540,Ratnagiri,Maharashtra
Apr-25,492,415606,48,186,Ratnagiri,Maharashtra
Apr-25,492,415607,12,37,Ratnagiri,Maharashtra
Apr-25,492,415608,37,122,Ratnagiri,Maharashtra
Apr-25,492,415609,31,48,Ratnagiri,Maharashtra
Apr-25,492,415610,54,164,Ratnagiri,Maharashtra
Apr-25,492,415611,59,129,Ratnagiri,Maharashtra
Apr-25,492,415612,355,500,Ratnagiri,Maharashtra
Apr-25,492,415613,28,84,Ratnagiri,Maharashtra
Apr-25,492,415614,10,29,Ratnagiri,Maharashtra
Apr-25,492,415615,15,32,Ratnagiri,Maharashtra
Apr-25,492,415616,59,84,Ratnagiri,Maharashtra
Apr-25,492,415617,34,88,Ratnagiri,Maharashtra
Apr-25,492,415619,44,96,Ratnagiri,Maharashtra
Apr-25,492,415620,68,211,Ratnagiri,Maharashtra
Apr-25,492,415621,26,93,Ratnagiri,Maharashtra
Apr-25,492,415626,13,28,Ratnagiri,Maharashtra
Apr-25,492,415628,43,80,Ratnagiri,Maharashtra
Apr-25,492,415629,35,59,Ratnagiri,Maharashtra
Apr-25,492,415637,54,66,Ratnagiri,Maharashtra
Apr-25,492,415639,102,223,Ratnagiri,Maharashtra
Apr-25,492,415640,23,57,Ratnagiri,Maharashtra
Apr-25,492,415641,48,142,Ratnagiri,Maharashtra
Apr-25,492,415643,16,30,Ratnagiri,Maharashtra
Apr-25,492,415701,17,41,Ratnagiri,Maharashtra
Apr-25,492,415702,40,54,Ratnagiri,Maharashtra
Apr-25,492,415703,46,67,Ratnagiri,Maharashtra
Apr-25,492,415705,21,22,Ratnagiri,Maharashtra
Apr-25,492,415706,23,90,Ratnagiri,Maharashtra
Apr-25,492,415708,50,114,Ratnagiri,Maharashtra
Apr-25,492,415709,136,372,Ratnagiri,Maharashtra
Apr-25,492,415710,28,68,Ratnagiri,Maharashtra
Apr-25,492,415711,53,131,Ratnagiri,Maharashtra
Apr-25,492,415712,308,816,Ratnagiri,Maharashtra
Apr-25,492,415713,60,138,Ratnagiri,Maharashtra
Apr-25,492,415715,28,122,Ratnagiri,Maharashtra
Apr-25,492,415716,16,72,Ratnagiri,Maharashtra
Apr-25,492,415718,10,45,Ratnagiri,Maharashtra
Apr-25,492,415719,56,100,Ratnagiri,Maharashtra
Apr-25,492,415720,10,34,Ratnagiri,Maharashtra
Apr-25,492,415722,37,89,Ratnagiri,Maharashtra
Apr-25,492,415724,43,79,Ratnagiri,Maharashtra
Apr-25,492,415726,15,36,Ratnagiri,Maharashtra
Apr-25,492,415727,47,125,Ratnagiri,Maharashtra
Apr-25,492,415728,26,42,Ratnagiri,Maharashtra
Apr-25,492,415730,30,112,Ratnagiri,Maharashtra
Apr-25,492,415801,15,55,Ratnagiri,Maharashtra
Apr-25,492,415803,180,326,Ratnagiri,Maharashtra
Apr-25,492,415804,130,379,Ratnagiri,Maharashtra
Apr-25,492,415806,35,27,Ratnagiri,Maharashtra
Apr-25,492,416701,80,178,Ratnagiri,Maharashtra
Apr-25,492,416702,148,310,Ratnagiri,Maharashtra
Apr-25,492,416704,80,128,Ratnagiri,Maharashtra
Apr-25,492,416705,14,38,Ratnagiri,Maharashtra
Apr-25,492,416707,18,34,Ratnagiri,Maharashtra
Apr-25,492,416712,44,77,Ratnagiri,Maharashtra
Apr-25,492,416713,14,35,Ratnagiri,Maharashtra
Apr-25,493,415301,167,261,Sangli,Maharashtra
Apr-25,493,415302,81,147,Sangli,Maharashtra
Apr-25,493,415303,108,314,Sangli,Maharashtra
Apr-25,493,415304,180,298,Sangli,Maharashtra
Apr-25,493,415305,91,255,Sangli,Maharashtra
Apr-25,493,415306,146,175,Sangli,Maharashtra
Apr-25,493,415307,57,178,Sangli,Maharashtra
Apr-25,493,415308,146,204,Sangli,Maharashtra
Apr-25,493,415309,63,125,Sangli,Maharashtra
Apr-25,493,415310,24,55,Sangli,Maharashtra
Apr-25,493,415311,308,574,Sangli,Maharashtra
Apr-25,493,415313,19,47,Sangli,Maharashtra
Apr-25,493,415315,52,78,Sangli,Maharashtra
Apr-25,493,415401,35,85,Sangli,Maharashtra
Apr-25,493,415402,28,118,Sangli,Maharashtra
Apr-25,493,415403,86,182,Sangli,Maharashtra
Apr-25,493,415404,40,102,Sangli,Maharashtra
Apr-25,493,415405,83,221,Sangli,Maharashtra
Apr-25,493,415406,45,80,Sangli,Maharashtra
Apr-25,493,415407,256,450,Sangli,Maharashtra
Apr-25,493,415408,133,424,Sangli,Maharashtra
Apr-25,493,415409,205,467,Sangli,Maharashtra
Apr-25,493,415410,21,45,Sangli,Maharashtra
Apr-25,493,415411,140,300,Sangli,Maharashtra
Apr-25,493,415412,45,128,Sangli,Maharashtra
Apr-25,493,415413,41,71,Sangli,Maharashtra
Apr-25,493,415414,12,31,Sangli,Maharashtra
Apr-25,493,415415,13,13,Sangli,Maharashtra
Apr-25,493,416301,162,327,Sangli,Maharashtra
Apr-25,493,416302,48,97,Sangli,Maharashtra
Apr-25,493,416303,232,442,Sangli,Maharashtra
Apr-25,493,416304,77,73,Sangli,Maharashtra
Apr-25,493,416305,17,29,Sangli,Maharashtra
Apr-25,493,416306,40,100,Sangli,Maharashtra
Apr-25,493,416307,28,52,Sangli,Maharashtra
